employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-23032659,Aiden,Davis,Male,New York,New York City,2018-10-24,Operations,Inventory Specialist,Bachelor,72417,Good,Yes,1973-07-13,
00-86764444,Ava,Moore,Female,Virginia,Virginia Beach,2023-10-25,Customer Service,Customer Service Manager,PhD,86734,Good,No,1985-07-24,
00-15509949,Noah,Miller,Male,North Carolina,Charlotte,2024-01-26,Operations,Inventory Specialist,Bachelor,69133,Satisfactory,Yes,1996-09-15,
00-44655142,Ella,Miller,Female,New York,Rochester,2017-10-01,IT,IT Support Specialist,High School,58623,Satisfactory,Yes,2003-12-15,
00-91429935,Benjamin,Martinez,Male,New York,Buffalo,2024-02-09,Sales,Sales Specialist,Bachelor,61054,Satisfactory,No,1973-09-26,
00-91640102,Emily,Jackson,Female,New York,Buffalo,2019-11-23,IT,System Administrator,Bachelor,80688,Needs Improvement,Yes,1992-02-02,
00-42502527,Noah,Jackson,Male,New York,New York City,2022-02-09,Sales,Sales Consultant,Bachelor,86449,Good,Yes,1975-03-23,
00-33271861,William,Taylor,Male,New York,New York City,2018-07-03,Sales,Sales Representative,Bachelor,76439,Satisfactory,No,1970-09-07,
00-35929785,Evelyn,Williams,Female,New York,Rochester,2024-04-24,Operations,Logistics Coordinator,Bachelor,60299,Good,No,1966-10-29,
00-63898807,William,Miller,Male,New York,Buffalo,2017-05-10,IT,System Administrator,Bachelor,102790,Needs Improvement,Yes,1960-01-25,
00-96048773,Ethan,Lopez,Male,New York,New York City,2017-01-21,Operations,Logistics Coordinator,Bachelor,72006,Good,Yes,1971-06-09,
00-18425088,Abigail,Davis,Female,Illinois,Naperville,2015-01-23,Operations,Inventory Specialist,Bachelor,67930,Good,No,1971-03-25,
00-51246696,Logan,Smith,Male,New York,New York City,2019-07-26,Sales,Sales Representative,Bachelor,69553,Needs Improvement,Yes,1995-07-09,
00-21804569,James,Johnson,Male,New York,Rochester,2021-12-11,Finance,Accountant,Bachelor,79661,Good,No,1982-03-29,
00-64662464,Emily,Martin,Female,Michigan,Detroit,2020-09-14,Operations,Inventory Specialist,High School,63942,Satisfactory,No,1974-10-06,
00-51991638,Abigail,Anderson,Female,New York,Buffalo,2019-11-22,Customer Service,Customer Service Representative,Bachelor,54490,Good,Yes,1993-12-11,
00-68003387,Lucas,Martinez,Male,New York,Buffalo,2018-12-11,Sales,Sales Representative,Bachelor,66223,Satisfactory,Yes,1983-05-17,
00-50745258,James,Moore,Male,New York,Buffalo,2022-03-13,Customer Service,Support Specialist,High School,57698,Needs Improvement,No,1988-07-12,
00-90213329,Aiden,Brown,Male,Florida,Tampa,2017-08-27,IT,IT Support Specialist,Bachelor,66867,Needs Improvement,No,1985-06-15,
00-90255641,Harper,Hernandez,Female,New York,Rochester,2017-06-11,Customer Service,Support Specialist,High School,60564,Satisfactory,No,2001-09-15,
00-51176123,William,Martin,Male,Illinois,Naperville,2024-11-08,IT,Software Developer,Master,83155,Satisfactory,No,1984-01-12,
00-23821579,Emma,Wilson,Female,New York,Buffalo,2024-12-22,Sales,Sales Representative,Bachelor,61883,Good,Yes,1977-08-05,
00-61330934,Jacob,Martin,Male,New York,Rochester,2016-01-23,Operations,Logistics Coordinator,Bachelor,62833,Satisfactory,No,1980-10-06,
00-80657083,Oliver,Garcia,Male,New York,New York City,2022-02-22,IT,System Administrator,Master,91312,Satisfactory,No,1986-02-08,
00-26575607,Ella,Moore,Female,New York,Rochester,2017-11-17,Marketing,Marketing Coordinator,Bachelor,62460,Good,Yes,1975-12-13,
00-77572962,Sophia,Jones,Female,New York,Rochester,2022-09-03,Sales,Sales Specialist,Bachelor,79612,Satisfactory,No,1961-08-19,
00-77004355,Ethan,Gonzalez,Male,New York,Rochester,2017-10-31,Customer Service,Help Desk Technician,High School,58752,Satisfactory,Yes,1989-11-02,
00-61140825,Matthew,Jackson,Male,New York,Buffalo,2023-02-26,Operations,Inventory Specialist,Bachelor,66405,Good,No,1980-03-09,
00-14090552,Sofia,Miller,Female,New York,Buffalo,2021-07-12,Sales,Sales Consultant,PhD,94470,Good,No,1987-03-22,
00-86898062,William,Smith,Male,New York,New York City,2015-08-09,Operations,Operations Analyst,Master,57387,Satisfactory,No,1996-11-19,
00-40923033,Sophia,Lopez,Female,New York,Buffalo,2020-10-22,Operations,Logistics Coordinator,Bachelor,59125,Good,No,1995-05-27,
00-27806561,Avery,Anderson,Female,New York,New York City,2015-03-20,Customer Service,Customer Service Manager,Master,89397,Good,No,1984-02-21,
00-31193066,Sophia,Smith,Female,Pennsylvania,Allentown,2015-09-08,Customer Service,Help Desk Technician,High School,70184,Good,No,1980-12-06,
00-98719014,Daniel,Rodriguez,Male,New York,Rochester,2020-08-27,IT,IT Support Specialist,Bachelor,71571,Good,No,1973-11-09,
00-76215748,Oliver,Rodriguez,Male,Michigan,Warren,2023-08-05,Sales,Sales Representative,Bachelor,77780,Good,No,2003-11-09,
00-72153630,James,Jones,Male,New York,New York City,2021-02-04,Customer Service,Customer Service Representative,High School,61370,Good,No,1990-08-22,
00-49626654,Alexander,Garcia,Male,New York,Rochester,2023-11-12,Operations,Operations Analyst,Bachelor,70390,Good,No,1997-11-06,
00-15998983,Abigail,Taylor,Female,New York,New York City,2023-11-08,Customer Service,Help Desk Technician,Bachelor,73357,Good,No,1995-08-15,
00-96237487,Emma,Jones,Female,New York,Buffalo,2024-07-19,Operations,Inventory Specialist,High School,67220,Good,Yes,1971-01-05,
00-63611078,Liam,Gonzalez,Male,New York,New York City,2015-08-03,Customer Service,Customer Service Manager,PhD,68971,Satisfactory,No,1969-04-22,
00-13849353,Mia,Garcia,Female,Michigan,Warren,2017-06-12,Operations,Logistics Coordinator,Bachelor,65083,Excellent,Yes,1960-03-04,
00-58132110,Logan,Thomas,Male,New York,Rochester,2017-11-09,Operations,Operations Analyst,Bachelor,65863,Satisfactory,No,1989-01-22,
00-63571581,Matthew,Hernandez,Male,Michigan,Warren,2015-08-14,IT,IT Support Specialist,Bachelor,69655,Good,No,1971-10-13,
00-13126438,Mason,Williams,Male,New York,New York City,2021-10-10,Operations,Logistics Coordinator,Bachelor,69548,Satisfactory,Yes,1984-02-01,
00-88440014,Jackson,Hernandez,Male,Pennsylvania,Pittsburgh,2019-09-25,Marketing,Content Creator,High School,61219,Good,No,1978-09-29,
00-44840947,Elijah,Johnson,Male,New York,Rochester,2016-05-31,Operations,Inventory Specialist,Bachelor,59332,Good,No,2002-04-19,
00-54188355,Ethan,Wilson,Male,New York,New York City,2023-03-27,Sales,Sales Representative,Bachelor,63545,Excellent,Yes,2003-05-16,
00-79098417,Avery,Thomas,Female,North Carolina,Greensboro,2020-12-25,Sales,Sales Specialist,Master,94954,Good,No,1962-10-14,
00-78511494,Daniel,Gonzalez,Male,New York,Rochester,2018-09-28,Operations,Operations Analyst,Master,74454,Good,No,2004-01-03,
00-92321426,Aria,Davis,Female,New York,Rochester,2016-05-31,Sales,Sales Specialist,Bachelor,76644,Excellent,No,1971-11-13,
00-98449737,Olivia,Wilson,Female,Michigan,Detroit,2021-12-10,Operations,Inventory Specialist,High School,56085,Good,No,1979-10-07,
00-28529036,Aiden,Smith,Male,Michigan,Detroit,2023-02-07,Customer Service,Help Desk Technician,High School,63906,Good,No,1966-06-27,
00-35975112,Sebastian,Gonzalez,Male,New York,Buffalo,2015-04-19,Marketing,Marketing Coordinator,Bachelor,84090,Good,Yes,1984-05-12,
00-74692193,Mila,Rodriguez,Female,New York,New York City,2022-06-23,Customer Service,Support Specialist,Bachelor,61217,Good,Yes,1981-05-12,
00-20689300,Mila,Martin,Female,Michigan,Warren,2015-07-17,Sales,Sales Representative,Bachelor,63393,Good,No,1997-09-29,
00-12238258,Charlotte,Hernandez,Female,Michigan,Grand Rapids,2016-10-07,Sales,Sales Specialist,Bachelor,81070,Satisfactory,Yes,2002-08-22,
00-44406841,Jackson,Jackson,Male,New York,New York City,2023-10-25,IT,Software Developer,Bachelor,103925,Needs Improvement,No,1973-10-10,
00-53305637,Lucas,Moore,Male,New York,New York City,2017-10-06,Sales,Sales Consultant,PhD,85199,Good,No,1974-10-21,
00-86442071,Logan,Martinez,Male,New York,New York City,2016-10-03,Finance,Financial Analyst,Bachelor,74047,Satisfactory,No,2004-01-23,
00-26379293,Harper,Anderson,Female,New York,Buffalo,2023-10-11,Operations,Operations Analyst,Bachelor,61862,Satisfactory,No,1998-05-20,
00-16412872,Ethan,Davis,Male,Pennsylvania,Philadelphia,2018-02-19,Sales,Sales Specialist,PhD,78705,Satisfactory,Yes,1966-10-01,
00-85268530,Amelia,Jackson,Female,New York,Rochester,2018-02-06,Operations,Operations Analyst,Master,78718,Good,Yes,1961-05-07,
00-64873493,Luna,Miller,Female,Illinois,Naperville,2021-11-15,Marketing,SEO Specialist,High School,71334,Needs Improvement,Yes,1995-04-09,
00-85752409,Alexander,Davis,Male,New York,Rochester,2016-10-10,Marketing,Marketing Coordinator,Bachelor,82296,Good,Yes,1960-05-10,
00-62860739,Henry,Smith,Male,Michigan,Grand Rapids,2023-04-10,Marketing,Content Creator,Bachelor,61586,Good,Yes,1995-08-02,
00-78522565,Jackson,Gonzalez,Male,New York,Buffalo,2023-07-25,Finance,Accountant,Bachelor,81790,Needs Improvement,No,1993-06-12,
00-65548895,Alexander,Gonzalez,Male,New York,New York City,2022-02-27,Operations,Logistics Coordinator,Bachelor,66964,Needs Improvement,No,1970-10-04,
00-89591271,Mia,Lopez,Female,New York,New York City,2023-09-15,Sales,Sales Representative,Bachelor,68572,Satisfactory,No,1992-07-12,
00-81779122,Benjamin,Garcia,Male,New York,Buffalo,2020-03-04,Operations,Logistics Coordinator,Bachelor,63118,Satisfactory,Yes,1999-12-21,
00-82010674,Liam,Brown,Male,New York,Rochester,2020-02-29,Sales,Sales Representative,Bachelor,67015,Satisfactory,No,1980-08-22,
00-42946337,Ethan,Miller,Male,North Carolina,Raleigh,2015-12-15,Operations,Logistics Coordinator,Bachelor,72998,Excellent,No,1991-11-21,
00-78444765,Jackson,Hernandez,Male,Pennsylvania,Allentown,2019-10-10,Operations,Operations Analyst,Bachelor,83863,Satisfactory,No,1984-03-10,
00-50000379,Elizabeth,Thomas,Female,Michigan,Warren,2023-09-06,Operations,Logistics Coordinator,Bachelor,57933,Satisfactory,Yes,1970-07-18,
00-76465834,Sofia,Smith,Female,New York,Rochester,2021-06-05,IT,Software Developer,Bachelor,91030,Good,No,1974-01-31,
00-47385258,Alexander,Moore,Male,North Carolina,Raleigh,2017-04-15,Customer Service,Support Specialist,Bachelor,67004,Good,No,1983-04-04,
00-47678462,Aiden,Hernandez,Male,Pennsylvania,Philadelphia,2023-07-04,IT,Software Developer,Bachelor,94897,Good,No,1988-02-21,
00-54925754,Sophia,Williams,Female,New York,Rochester,2017-09-05,IT,Software Developer,Master,111692,Good,No,1972-04-20,
00-36932949,Ava,Thomas,Female,New York,Buffalo,2018-05-14,Operations,Operations Analyst,Master,76713,Good,Yes,1976-02-05,
00-54258702,Matthew,Garcia,Male,New York,Buffalo,2024-09-28,Sales,Sales Representative,Bachelor,79095,Satisfactory,No,1974-12-10,
00-93571001,Henry,Rodriguez,Male,Michigan,Grand Rapids,2020-06-26,Sales,Sales Representative,Bachelor,74329,Good,No,1974-09-16,
00-47102357,Ava,Williams,Female,Illinois,Aurora,2022-04-24,Operations,Logistics Coordinator,Bachelor,61134,Excellent,No,1982-12-19,
00-80674136,Ella,Garcia,Female,New York,Buffalo,2019-05-06,Sales,Sales Representative,Bachelor,70427,Good,Yes,1980-01-16,
00-26146437,James,Martin,Male,North Carolina,Raleigh,2021-06-14,Marketing,Marketing Coordinator,Bachelor,73727,Satisfactory,No,1971-08-05,
00-44517026,Alexander,Davis,Male,New York,Buffalo,2017-06-07,Operations,Inventory Specialist,High School,58303,Good,No,1974-12-27,
00-57726845,Abigail,Williams,Female,Virginia,Richmond,2022-10-30,Operations,Logistics Coordinator,Bachelor,61565,Satisfactory,No,1977-08-05,
00-96077332,Michael,Martinez,Male,New York,Buffalo,2023-08-26,Operations,Inventory Specialist,High School,55879,Good,No,1981-08-01,
00-64130352,Daniel,Taylor,Male,New York,Rochester,2020-04-02,Customer Service,Support Specialist,Bachelor,68406,Good,No,1971-06-02,
00-11065188,Noah,Jackson,Male,North Carolina,Raleigh,2024-05-16,Customer Service,Help Desk Technician,High School,68294,Needs Improvement,No,1986-01-29,
00-77688256,Benjamin,Johnson,Male,Virginia,Norfolk,2023-06-03,Marketing,Content Creator,Bachelor,77258,Good,No,1968-06-12,
00-35725680,Noah,Williams,Male,Ohio,Columbus,2022-05-08,Customer Service,Customer Service Representative,High School,65026,Good,Yes,1976-11-23,
00-87256690,Luna,Jones,Female,Ohio,Cincinnati,2017-04-20,Sales,Sales Representative,Bachelor,55926,Good,No,1982-11-07,
00-29405670,Oliver,Taylor,Male,Virginia,Norfolk,2017-07-30,Operations,Logistics Coordinator,Bachelor,67611,Excellent,No,1963-10-23,
00-38852315,Evelyn,Martin,Female,New York,Rochester,2017-05-29,IT,Software Developer,Master,87439,Satisfactory,No,1980-08-31,
00-65057429,Avery,Johnson,Female,New York,Rochester,2020-07-20,Operations,Inventory Specialist,High School,54600,Good,Yes,1985-11-22,
00-44096640,Michael,Johnson,Male,New York,Rochester,2024-11-08,Sales,Sales Representative,Bachelor,67115,Good,Yes,1985-12-17,
00-95062950,Jackson,Johnson,Male,New York,Buffalo,2017-11-05,Marketing,SEO Specialist,High School,82146,Excellent,No,1985-06-05,
00-37377903,Elijah,Martinez,Male,New York,Rochester,2020-01-28,Customer Service,Support Specialist,Bachelor,69128,Excellent,No,1976-04-23,
00-54780924,Amelia,Anderson,Female,New York,Buffalo,2022-05-26,Operations,Inventory Specialist,Bachelor,57653,Good,No,1998-11-24,
00-80730536,Ella,Gonzalez,Female,Pennsylvania,Philadelphia,2024-07-07,Operations,Inventory Specialist,High School,54358,Good,Yes,1999-01-13,
00-24002515,Ethan,Hernandez,Male,Pennsylvania,Allentown,2017-06-11,Customer Service,Support Specialist,Bachelor,69534,Good,Yes,1984-09-28,
00-12116951,Emily,Davis,Female,New York,Rochester,2020-12-12,Customer Service,Help Desk Technician,Bachelor,59516,Satisfactory,Yes,2000-09-12,
00-62740982,Olivia,Martin,Female,New York,Rochester,2023-07-08,Marketing,Content Creator,High School,59060,Excellent,No,2003-10-12,
00-45879550,Ella,Jones,Female,Pennsylvania,Pittsburgh,2020-01-19,Customer Service,Customer Service Manager,PhD,80670,Good,No,1977-01-05,
00-94439916,Abigail,Miller,Female,Virginia,Richmond,2019-09-28,Customer Service,Support Specialist,High School,64996,Satisfactory,No,1975-12-26,
00-50119360,Aria,Jackson,Female,New York,Rochester,2016-08-20,Operations,Logistics Coordinator,Bachelor,60208,Good,Yes,1974-04-19,
00-30556385,Jackson,Lopez,Male,Michigan,Warren,2019-10-14,Sales,Sales Specialist,Master,69906,Satisfactory,No,1979-08-16,
00-94092422,Oliver,Taylor,Male,Florida,Miami,2018-01-17,IT,System Administrator,Bachelor,94977,Good,No,1964-09-25,
00-32912642,Ava,Lopez,Female,New York,New York City,2024-10-07,Marketing,Content Creator,High School,57055,Good,No,1998-03-30,
00-97108374,Charlotte,Moore,Female,New York,Rochester,2017-01-08,Marketing,Content Creator,Bachelor,54282,Good,No,1978-11-25,
00-76723313,Camila,Hernandez,Female,New York,New York City,2023-08-02,Sales,Sales Consultant,Master,97995,Good,Yes,1999-06-21,
00-28624017,Ava,Garcia,Female,North Carolina,Charlotte,2018-06-11,Sales,Sales Specialist,Bachelor,58379,Good,No,1998-12-28,
00-44872666,Charlotte,Martin,Female,New York,New York City,2018-07-05,Operations,Operations Analyst,Master,62679,Good,No,1986-05-04,
00-96080235,Jackson,Rodriguez,Male,New York,Rochester,2017-06-03,IT,System Administrator,Bachelor,103505,Good,Yes,1972-08-12,
00-10339260,Camila,Moore,Female,New York,New York City,2021-11-20,Sales,Sales Representative,Bachelor,62237,Satisfactory,No,1996-02-24,
00-13003234,Luna,Hernandez,Female,Pennsylvania,Allentown,2016-10-30,Marketing,Marketing Coordinator,Bachelor,64584,Needs Improvement,No,1999-03-06,
00-85507745,Mila,Brown,Female,New York,New York City,2021-01-26,HR,HR Coordinator,Master,65426,Good,No,1986-08-03,
00-71214669,Luna,Lopez,Female,New York,Rochester,2018-03-01,Finance,Accounts Payable Specialist,Bachelor,62168,Good,No,1994-09-27,
00-86851275,Mason,Martinez,Male,Michigan,Warren,2016-04-29,Operations,Operations Manager,Bachelor,89956,Excellent,Yes,1977-09-28,
00-91069563,Benjamin,Hernandez,Male,New York,New York City,2017-02-08,Operations,Logistics Coordinator,Bachelor,65154,Needs Improvement,No,1977-09-12,
00-67639002,Mason,Martin,Male,Ohio,Cincinnati,2020-07-20,IT,Software Developer,Bachelor,106971,Satisfactory,No,1970-01-12,
00-42821225,Jackson,Hernandez,Male,North Carolina,Raleigh,2022-07-04,Sales,Sales Consultant,Bachelor,91039,Good,Yes,1986-05-28,
00-46522429,Daniel,Anderson,Male,New York,Buffalo,2019-05-28,Finance,Accountant,Bachelor,68441,Good,Yes,1981-02-11,
00-52847571,Aiden,Johnson,Male,New York,Rochester,2019-05-21,Finance,Accounts Payable Specialist,Bachelor,64461,Satisfactory,No,1988-06-19,
00-53774258,Logan,Martin,Male,Michigan,Grand Rapids,2017-11-05,IT,IT Support Specialist,High School,59093,Good,Yes,1973-06-13,
00-38218853,Evelyn,Davis,Female,Michigan,Detroit,2024-06-16,IT,IT Support Specialist,Bachelor,59113,Satisfactory,Yes,1961-09-07,
00-82080753,Luna,Thomas,Female,New York,Buffalo,2016-11-29,Customer Service,Customer Service Manager,Bachelor,71416,Good,Yes,1983-10-04,
00-65100031,Aiden,Garcia,Male,New York,New York City,2024-10-08,IT,IT Support Specialist,High School,64200,Needs Improvement,No,1973-11-22,
00-10358749,Mila,Rodriguez,Female,New York,Buffalo,2022-11-30,IT,IT Manager,PhD,147419,Excellent,No,1963-02-20,
00-17216642,Luna,Gonzalez,Female,Ohio,Cleveland,2024-09-26,Operations,Logistics Coordinator,Bachelor,53378,Good,No,1975-05-01,
00-42345261,Evelyn,Brown,Female,North Carolina,Charlotte,2018-05-20,Operations,Logistics Coordinator,Bachelor,66365,Good,No,1968-11-19,
00-89690750,Camila,Anderson,Female,North Carolina,Charlotte,2016-01-20,Customer Service,Support Specialist,Bachelor,53400,Excellent,No,1983-08-14,
00-99119251,Noah,Brown,Male,New York,Buffalo,2016-05-09,Operations,Operations Manager,Master,96729,Good,No,1987-04-13,
00-96362263,Mason,Anderson,Male,New York,Rochester,2019-03-30,Sales,Sales Representative,Bachelor,72043,Satisfactory,Yes,1961-02-09,
00-48619326,Matthew,Rodriguez,Male,New York,Buffalo,2017-01-28,Sales,Sales Representative,Bachelor,62039,Good,Yes,1972-05-25,
00-98484809,Harper,Moore,Female,Michigan,Warren,2019-03-09,IT,Software Developer,Master,89559,Good,Yes,1967-03-27,
00-57298006,Emily,Anderson,Female,New York,New York City,2024-05-10,IT,Software Developer,Master,79709,Satisfactory,No,1991-03-03,
00-63860348,Mason,Brown,Male,North Carolina,Charlotte,2017-04-15,Sales,Sales Consultant,PhD,80873,Good,No,1969-09-02,
00-96994265,Henry,Martinez,Male,New York,New York City,2016-07-26,Marketing,Content Creator,Bachelor,67253,Needs Improvement,Yes,1993-12-09,
00-54130655,Emily,Anderson,Female,Michigan,Warren,2017-09-16,Sales,Sales Representative,Bachelor,68047,Excellent,No,1976-06-22,
00-52154274,Oliver,Davis,Male,New York,New York City,2023-07-28,Sales,Sales Representative,Bachelor,75716,Good,No,1983-07-18,
00-59220130,Emily,Lopez,Female,New York,Buffalo,2020-11-19,IT,System Administrator,Bachelor,70353,Satisfactory,No,1996-03-11,
00-88124517,Emily,Thomas,Female,New York,New York City,2022-04-28,Operations,Operations Manager,Bachelor,103043,Excellent,Yes,1990-05-19,
